sin,cos,diff_x,diff_y,diff_yaw,w_y,w_z
0.9949730308126644,-0.1001432371928367,-0.0003789087699317,0.0037646476963715,0.0043197043035165,7.567336158444572,4.3197043035166445
0.9832514214442774,-0.182254333906791,0.0004556358347542,-0.0024581285536129,-0.0016205118703886,-5.837199734667353,-1.620511870389025
0.7567601294668779,0.6536926697227637,-0.0011227790083196,-0.0012998071219989,-0.0083114073026269,-3.435189226775752,-8.311407302626906
0.962592957764409,0.2709516518908247,0.0001245299741512,0.0004424098369923,-0.0002797440916932,0.919204391480024,-0.2797440916933063
-0.2638465766568633,0.964564660344994,0.0004613552745382,-0.0001261989110901,0.0082722935964087,0.956608288716298,8.272293596408716
-0.9339871131562678,-0.3573066924338542,0.000893266731083,0.0023349677828967,-0.00632427739342,-8.253013266606663,-6.324277393419891
0.0418338995378155,0.99912457924398,-0.0024978114481086,-0.0001045847488398,0.0074509027031383,-8.344227504151991,7.450902703138333
0.9378939776306492,-0.3469220182175804,-0.0003200445742805,0.000865231559338,0.0031865012099652,1.8450519567727173,3.1865012099649697
-0.7491716410783488,0.6623759145711547,-0.0013955101151594,0.0015783735188943,-0.0021181596672419,-4.213649936401418,-2.1181596672419056
-0.7379145777890614,0.6748941219823974,-0.0016872353049421,0.0018447864444706,-0.0065949266345699,-6.381884999339141,-6.594926634569978
0.9998870732746076,0.0150279971499727,-3.756999286963492e-05,-0.0024997176831864,-0.0023061498936891,-8.170812236796241,-2.306149893689096
0.4462793879134187,0.8948936852630174,0.0013665578414361,0.000681496145372,0.0007382168247103,3.054123330936008,0.7382168247102818
0.4518135056866008,0.8921124122436499,-0.0019503861965688,-0.0009877800295363,-0.0012138745380065,-4.372512185247572,-1.2138745380065163
0.5879595096241665,0.8088903603347672,0.0005980093081632,0.0004346760411806,-0.0027389007659589,1.4785917535592557,-2.7389007659589453
-0.992729744886892,-0.1203646693046027,0.0003009116732641,0.0024818243622206,-0.0007570165281185,-9.651320805115787,-0.7570165281184593
-0.9953338260318004,-0.0964913195935137,0.0001987335191557,0.0020499895205148,-0.0096534860820776,-4.119199944577325,-9.653486082077528
-0.3844985393745107,0.923125599915238,0.0025778143680099,-0.0010737063942007,0.0066438526989791,5.584969950457197,6.643852698979131
-0.8203858205003686,0.5718103754934296,0.0016299034881086,-0.0023384495415434,0.0004526128002455,5.70085314278294,0.4526128002455003
